code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id
12270509.0,Commune de Malloussa,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.9,fahs anjra,73.0
12270509.0,Commune de Malloussa,Masculin,Âge moyen singulier au mariage,30.8,fahs anjra,73.0
12270509.0,Commune de Malloussa,Masculin,Population de 7-12 ans,1164.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Masculin,Population de 10 ans et plus,7441.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Masculin,Population de 15 ans et plus,6514.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Masculin,Population de 15 ans et plus,6514.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population municipale,8669.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 0-4 ans,11.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 5-9 ans,11.3,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 10-14 ans,10.1,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 15-19 ans,8.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 20-24 ans,7.9,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 25-29 ans,7.9,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 30-34 ans,8.5,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 35-39 ans,7.2,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 40-44 ans,6.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 45-49 ans,5.2,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 50-54 ans,4.2,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 55-59 ans,3.5,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 60-64 ans,2.9,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 65-69 ans,2.1,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 70-74 ans,1.5,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge quinquennal (%) - 75 ans ou plus,2.7,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population de 15 ans et plus,5867.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,23.7,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,68.6,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.9,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,5.8,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Âge moyen singulier au mariage,22.4,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Indicateur conjoncturel de fécondité,3.33,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Descendance finale des femmes,3.5,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population de 7-12 ans,1129.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population de 10 ans et plus,6739.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population de 15 ans et plus,5867.0,fahs anjra,73.0
12270509.0,Commune de Malloussa,Féminin,Population de 15 ans et plus,5867.0,fahs anjra,73.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population légale,15491.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population municipale,15457.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Sexe (%) - Masculin,51.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Sexe (%) - Féminin,48.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 0-4 ans,10.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 5-9 ans,11.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 10-14 ans,10.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 15-19 ans,8.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 20-24 ans,7.1,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 25-29 ans,7.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 30-34 ans,7.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 35-39 ans,8.1,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 40-44 ans,7.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 45-49 ans,6.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 50-54 ans,4.3,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 55-59 ans,3.1,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 60-64 ans,3.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 65-69 ans,2.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 70-74 ans,1.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge quinquennal (%) - 75 ans ou plus,1.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population de 15 ans et plus,10556.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,31.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,63.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,3.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Âge moyen singulier au mariage,27.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Indicateur conjoncturel de fécondité,2.32,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Descendance finale des femmes,2.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population de 7-12 ans,1983.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population de 10 ans et plus,12201.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population de 15 ans et plus,10556.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Ensemble,Population de 15 ans et plus,10556.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population municipale,7910.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 0-4 ans,9.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 5-9 ans,11.3,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 10-14 ans,10.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 15-19 ans,8.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 20-24 ans,6.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 25-29 ans,6.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 30-34 ans,7.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 35-39 ans,7.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 40-44 ans,7.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 45-49 ans,6.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 50-54 ans,4.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 55-59 ans,3.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 60-64 ans,3.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 65-69 ans,2.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 70-74 ans,1.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge quinquennal (%) - 75 ans ou plus,1.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population de 15 ans et plus,5413.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,36.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,61.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.2,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Âge moyen singulier au mariage,30.6,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population de 7-12 ans,1010.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population de 10 ans et plus,6246.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population de 15 ans et plus,5413.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Masculin,Population de 15 ans et plus,5413.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population municipale,7547.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 0-4 ans,10.3,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 5-9 ans,10.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 10-14 ans,10.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 15-19 ans,8.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 20-24 ans,7.3,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 25-29 ans,7.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 30-34 ans,7.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 35-39 ans,8.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 40-44 ans,7.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 45-49 ans,5.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 50-54 ans,3.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 55-59 ans,2.9,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 60-64 ans,3.3,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 65-69 ans,2.1,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 70-74 ans,1.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge quinquennal (%) - 75 ans ou plus,1.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population de 15 ans et plus,5143.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,24.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,66.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,2.4,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,6.5,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Âge moyen singulier au mariage,24.7,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Indicateur conjoncturel de fécondité,2.32,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Descendance finale des femmes,2.8,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population de 7-12 ans,973.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population de 10 ans et plus,5955.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population de 15 ans et plus,5143.0,fahs anjra,74.0
12270501.0,Commune d'Al Bahraoyine,Féminin,Population de 15 ans et plus,5143.0,fahs anjra,74.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population légale,17125.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population municipale,16559.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Sexe (%) - Masculin,52.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Sexe (%) - Féminin,47.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 0-4 ans,10.3,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 5-9 ans,10.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 10-14 ans,9.3,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 15-19 ans,7.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 20-24 ans,7.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 25-29 ans,8.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 30-34 ans,8.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 35-39 ans,7.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 40-44 ans,6.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 45-49 ans,5.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 50-54 ans,4.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 55-59 ans,3.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 60-64 ans,3.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 65-69 ans,2.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 70-74 ans,1.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge quinquennal (%) - 75 ans ou plus,2.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population de 15 ans et plus,11654.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,31.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,62.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,4.3,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Âge moyen singulier au mariage,26.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Indicateur conjoncturel de fécondité,2.81,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Descendance finale des femmes,3.3,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population de 7-12 ans,1943.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population de 10 ans et plus,13195.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population de 15 ans et plus,11654.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Ensemble,Population de 15 ans et plus,11654.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population municipale,8640.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 0-4 ans,10.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 5-9 ans,10.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 10-14 ans,9.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 15-19 ans,7.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 20-24 ans,7.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 25-29 ans,8.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 30-34 ans,8.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 35-39 ans,7.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 40-44 ans,6.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 45-49 ans,5.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 50-54 ans,4.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 55-59 ans,3.9,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 60-64 ans,3.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 65-69 ans,2.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 70-74 ans,2.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge quinquennal (%) - 75 ans ou plus,2.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population de 15 ans et plus,6076.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,38.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,60.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,1.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Âge moyen singulier au mariage,30.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population de 7-12 ans,1016.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population de 10 ans et plus,6873.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population de 15 ans et plus,6076.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Masculin,Population de 15 ans et plus,6076.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population municipale,7919.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 0-4 ans,10.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 5-9 ans,10.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 10-14 ans,9.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 15-19 ans,7.7,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 20-24 ans,8.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 25-29 ans,8.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 30-34 ans,8.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 35-39 ans,7.1,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 40-44 ans,6.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 45-49 ans,5.9,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 50-54 ans,4.8,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 55-59 ans,3.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 60-64 ans,3.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 65-69 ans,2.4,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 70-74 ans,1.6,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge quinquennal (%) - 75 ans ou plus,3.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population de 15 ans et plus,5578.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,24.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,65.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,2.5,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,7.9,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Âge moyen singulier au mariage,22.2,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Indicateur conjoncturel de fécondité,2.81,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Descendance finale des femmes,3.3,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population de 7-12 ans,927.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population de 10 ans et plus,6322.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population de 15 ans et plus,5578.0,fahs anjra,75.0
12270505.0,Commune de Ksar Sghir,Féminin,Population de 15 ans et plus,5578.0,fahs anjra,75.0
122703.0,Cercle d'Anjra,Ensemble,Population légale,49319.0,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Population municipale,49197.0,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Sexe (%) - Masculin,52.1,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Sexe (%) - Féminin,47.9,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 0-4 ans,9.5,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 5-9 ans,10.2,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 10-14 ans,9.4,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 15-19 ans,8.1,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 20-24 ans,8.0,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 25-29 ans,8.2,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 30-34 ans,8.2,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 35-39 ans,7.6,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 40-44 ans,6.4,fahs anjra,15.0
122703.0,Cercle d'Anjra,Ensemble,Âge quinquennal (%) - 45-49 ans,5.6,fahs anjra,15.0
