territoire_id,indicateur,valeur
118,Mode de transport (%) - Ne se déplace pas,9.7
119,Population sédentaire active occupée (15+),1201.0
119,Mode de transport (%) - À pieds,36.0
119,Mode de transport (%) - Motocycle/ Bicyclette,5.1
119,Mode de transport (%) - Voiture privée,9.2
119,Mode de transport (%) - Bus,0.3
119,Mode de transport (%) - Taxi,12.9
119,Mode de transport (%) - Transport de l'employeur / Etablissement,3.2
119,Mode de transport (%) - Train,0.0
119,Mode de transport (%) - Tram,0.0
119,Mode de transport (%) - Transport informel,10.3
119,Mode de transport (%) - Animaux,0.2
119,Mode de transport (%) - Autre,1.4
119,Mode de transport (%) - Ne se déplace pas,21.4
120,Population sédentaire active occupée (15+),1049.0
120,Mode de transport (%) - À pieds,43.4
120,Mode de transport (%) - Motocycle/ Bicyclette,4.7
120,Mode de transport (%) - Voiture privée,8.2
120,Mode de transport (%) - Bus,0.9
120,Mode de transport (%) - Taxi,21.0
120,Mode de transport (%) - Transport de l'employeur / Etablissement,4.4
120,Mode de transport (%) - Train,0.1
120,Mode de transport (%) - Tram,0.0
120,Mode de transport (%) - Transport informel,2.3
120,Mode de transport (%) - Animaux,0.2
120,Mode de transport (%) - Autre,1.0
120,Mode de transport (%) - Ne se déplace pas,13.9
121,Population sédentaire active occupée (15+),904.0
121,Mode de transport (%) - À pieds,67.1
121,Mode de transport (%) - Motocycle/ Bicyclette,0.7
121,Mode de transport (%) - Voiture privée,1.9
121,Mode de transport (%) - Bus,0.1
121,Mode de transport (%) - Taxi,0.1
121,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
121,Mode de transport (%) - Train,0.0
121,Mode de transport (%) - Tram,0.0
121,Mode de transport (%) - Transport informel,0.7
121,Mode de transport (%) - Animaux,8.7
121,Mode de transport (%) - Autre,0.0
121,Mode de transport (%) - Ne se déplace pas,19.4
122,Population sédentaire active occupée (15+),1208.0
122,Mode de transport (%) - À pieds,62.0
122,Mode de transport (%) - Motocycle/ Bicyclette,1.8
122,Mode de transport (%) - Voiture privée,4.1
122,Mode de transport (%) - Bus,0.8
122,Mode de transport (%) - Taxi,0.9
122,Mode de transport (%) - Transport de l'employeur / Etablissement,4.2
122,Mode de transport (%) - Train,0.0
122,Mode de transport (%) - Tram,0.0
122,Mode de transport (%) - Transport informel,2.5
122,Mode de transport (%) - Animaux,2.5
122,Mode de transport (%) - Autre,0.2
122,Mode de transport (%) - Ne se déplace pas,20.9
123,Population sédentaire active occupée (15+),1604.0
123,Mode de transport (%) - À pieds,64.7
123,Mode de transport (%) - Motocycle/ Bicyclette,1.0
123,Mode de transport (%) - Voiture privée,8.9
123,Mode de transport (%) - Bus,1.4
123,Mode de transport (%) - Taxi,2.6
123,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
123,Mode de transport (%) - Train,0.1
123,Mode de transport (%) - Tram,0.0
123,Mode de transport (%) - Transport informel,11.4
123,Mode de transport (%) - Animaux,1.3
123,Mode de transport (%) - Autre,0.4
123,Mode de transport (%) - Ne se déplace pas,7.7
124,Population sédentaire active occupée (15+),806.0
124,Mode de transport (%) - À pieds,28.3
124,Mode de transport (%) - Motocycle/ Bicyclette,0.6
124,Mode de transport (%) - Voiture privée,7.1
124,Mode de transport (%) - Bus,1.1
124,Mode de transport (%) - Taxi,0.6
124,Mode de transport (%) - Transport de l'employeur / Etablissement,1.5
124,Mode de transport (%) - Train,0.0
124,Mode de transport (%) - Tram,0.0
124,Mode de transport (%) - Transport informel,15.3
124,Mode de transport (%) - Animaux,0.2
124,Mode de transport (%) - Autre,2.6
124,Mode de transport (%) - Ne se déplace pas,42.7
125,Population sédentaire active occupée (15+),1721.0
125,Mode de transport (%) - À pieds,90.4
125,Mode de transport (%) - Motocycle/ Bicyclette,0.3
125,Mode de transport (%) - Voiture privée,0.6
125,Mode de transport (%) - Bus,0.0
125,Mode de transport (%) - Taxi,0.0
125,Mode de transport (%) - Transport de l'employeur / Etablissement,0.8
125,Mode de transport (%) - Train,0.1
125,Mode de transport (%) - Tram,0.0
125,Mode de transport (%) - Transport informel,0.8
125,Mode de transport (%) - Animaux,5.2
125,Mode de transport (%) - Autre,0.0
125,Mode de transport (%) - Ne se déplace pas,1.8
126,Population sédentaire active occupée (15+),1483.0
126,Mode de transport (%) - À pieds,92.2
126,Mode de transport (%) - Motocycle/ Bicyclette,0.1
126,Mode de transport (%) - Voiture privée,1.4
126,Mode de transport (%) - Bus,0.1
126,Mode de transport (%) - Taxi,0.8
126,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
126,Mode de transport (%) - Train,0.0
126,Mode de transport (%) - Tram,0.0
126,Mode de transport (%) - Transport informel,0.9
126,Mode de transport (%) - Animaux,0.3
126,Mode de transport (%) - Autre,0.1
126,Mode de transport (%) - Ne se déplace pas,3.4
127,Population sédentaire active occupée (15+),2139.0
127,Mode de transport (%) - À pieds,96.7
127,Mode de transport (%) - Motocycle/ Bicyclette,0.4
127,Mode de transport (%) - Voiture privée,0.4
127,Mode de transport (%) - Bus,0.2
127,Mode de transport (%) - Taxi,0.1
127,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
127,Mode de transport (%) - Train,0.0
127,Mode de transport (%) - Tram,0.0
127,Mode de transport (%) - Transport informel,0.3
127,Mode de transport (%) - Animaux,0.5
127,Mode de transport (%) - Autre,0.0
127,Mode de transport (%) - Ne se déplace pas,0.7
128,Population sédentaire active occupée (15+),2225.0
128,Mode de transport (%) - À pieds,64.4
128,Mode de transport (%) - Motocycle/ Bicyclette,0.5
128,Mode de transport (%) - Voiture privée,1.9
128,Mode de transport (%) - Bus,0.2
128,Mode de transport (%) - Taxi,3.4
128,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1
128,Mode de transport (%) - Train,0.0
128,Mode de transport (%) - Tram,0.0
128,Mode de transport (%) - Transport informel,0.5
128,Mode de transport (%) - Animaux,0.4
128,Mode de transport (%) - Autre,0.0
128,Mode de transport (%) - Ne se déplace pas,27.6
129,Population sédentaire active occupée (15+),3232.0
129,Mode de transport (%) - À pieds,84.4
129,Mode de transport (%) - Motocycle/ Bicyclette,0.3
129,Mode de transport (%) - Voiture privée,1.6
129,Mode de transport (%) - Bus,0.9
129,Mode de transport (%) - Taxi,1.6
129,Mode de transport (%) - Transport de l'employeur / Etablissement,0.2
129,Mode de transport (%) - Train,0.0
129,Mode de transport (%) - Tram,0.0
129,Mode de transport (%) - Transport informel,1.4
129,Mode de transport (%) - Animaux,3.5
129,Mode de transport (%) - Autre,0.2
129,Mode de transport (%) - Ne se déplace pas,5.9
130,Population sédentaire active occupée (15+),966.0
130,Mode de transport (%) - À pieds,81.8
130,Mode de transport (%) - Motocycle/ Bicyclette,0.5
130,Mode de transport (%) - Voiture privée,4.6
130,Mode de transport (%) - Bus,0.4
130,Mode de transport (%) - Taxi,2.3
130,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1
130,Mode de transport (%) - Train,0.1
130,Mode de transport (%) - Tram,0.0
130,Mode de transport (%) - Transport informel,0.3
130,Mode de transport (%) - Animaux,0.0
130,Mode de transport (%) - Autre,1.6
130,Mode de transport (%) - Ne se déplace pas,7.3
131,Population sédentaire active occupée (15+),4139.0
131,Mode de transport (%) - À pieds,81.7
131,Mode de transport (%) - Motocycle/ Bicyclette,0.5
131,Mode de transport (%) - Voiture privée,6.0
131,Mode de transport (%) - Bus,1.3
131,Mode de transport (%) - Taxi,3.5
131,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
131,Mode de transport (%) - Train,0.0
131,Mode de transport (%) - Tram,0.0
131,Mode de transport (%) - Transport informel,2.3
131,Mode de transport (%) - Animaux,0.0
131,Mode de transport (%) - Autre,0.2
131,Mode de transport (%) - Ne se déplace pas,3.3
132,Population sédentaire active occupée (15+),1912.0
132,Mode de transport (%) - À pieds,90.3
132,Mode de transport (%) - Motocycle/ Bicyclette,0.4
132,Mode de transport (%) - Voiture privée,2.2
132,Mode de transport (%) - Bus,0.2
132,Mode de transport (%) - Taxi,0.4
132,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
132,Mode de transport (%) - Train,0.0
132,Mode de transport (%) - Tram,0.0
132,Mode de transport (%) - Transport informel,2.4
132,Mode de transport (%) - Animaux,1.3
132,Mode de transport (%) - Autre,0.2
132,Mode de transport (%) - Ne se déplace pas,2.1
133,Population sédentaire active occupée (15+),163.0
133,Mode de transport (%) - À pieds,77.9
133,Mode de transport (%) - Motocycle/ Bicyclette,1.2
133,Mode de transport (%) - Voiture privée,4.3
133,Mode de transport (%) - Bus,0.6
133,Mode de transport (%) - Taxi,1.2
133,Mode de transport (%) - Transport de l'employeur / Etablissement,1.2
133,Mode de transport (%) - Train,0.0
133,Mode de transport (%) - Tram,0.0
133,Mode de transport (%) - Transport informel,1.8
133,Mode de transport (%) - Animaux,3.1
133,Mode de transport (%) - Autre,1.8
133,Mode de transport (%) - Ne se déplace pas,6.7
134,Population sédentaire active occupée (15+),6695.0
134,Mode de transport (%) - À pieds,76.6
134,Mode de transport (%) - Motocycle/ Bicyclette,0.5
134,Mode de transport (%) - Voiture privée,2.6
134,Mode de transport (%) - Bus,0.8
134,Mode de transport (%) - Taxi,1.0
134,Mode de transport (%) - Transport de l'employeur / Etablissement,0.8
134,Mode de transport (%) - Train,0.0
134,Mode de transport (%) - Tram,0.0
134,Mode de transport (%) - Transport informel,0.2
134,Mode de transport (%) - Animaux,3.7
134,Mode de transport (%) - Autre,0.2
134,Mode de transport (%) - Ne se déplace pas,13.6
135,Population sédentaire active occupée (15+),12949.0
135,Mode de transport (%) - À pieds,64.6
135,Mode de transport (%) - Motocycle/ Bicyclette,2.1
135,Mode de transport (%) - Voiture privée,13.0
135,Mode de transport (%) - Bus,0.9
135,Mode de transport (%) - Taxi,10.9
135,Mode de transport (%) - Transport de l'employeur / Etablissement,2.6
135,Mode de transport (%) - Train,0.1
135,Mode de transport (%) - Tram,0.0
135,Mode de transport (%) - Transport informel,1.2
135,Mode de transport (%) - Animaux,0.0
135,Mode de transport (%) - Autre,0.2
135,Mode de transport (%) - Ne se déplace pas,4.3
136,Population sédentaire active occupée (15+),6062.0
136,Mode de transport (%) - À pieds,87.5
136,Mode de transport (%) - Motocycle/ Bicyclette,0.2
136,Mode de transport (%) - Voiture privée,1.9
136,Mode de transport (%) - Bus,0.3
136,Mode de transport (%) - Taxi,1.4
136,Mode de transport (%) - Transport de l'employeur / Etablissement,1.2
136,Mode de transport (%) - Train,0.0
136,Mode de transport (%) - Tram,0.0
136,Mode de transport (%) - Transport informel,2.6
136,Mode de transport (%) - Animaux,0.3
136,Mode de transport (%) - Autre,0.0
136,Mode de transport (%) - Ne se déplace pas,4.6
137,Population sédentaire active occupée (15+),5472.0
137,Mode de transport (%) - À pieds,65.9
137,Mode de transport (%) - Motocycle/ Bicyclette,0.0
137,Mode de transport (%) - Voiture privée,1.3
137,Mode de transport (%) - Bus,0.4
137,Mode de transport (%) - Taxi,2.3
137,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
137,Mode de transport (%) - Train,0.0
137,Mode de transport (%) - Tram,0.0
137,Mode de transport (%) - Transport informel,1.8
137,Mode de transport (%) - Animaux,1.8
137,Mode de transport (%) - Autre,0.2
137,Mode de transport (%) - Ne se déplace pas,25.1
138,Population sédentaire active occupée (15+),6456.0
138,Mode de transport (%) - À pieds,77.5
138,Mode de transport (%) - Motocycle/ Bicyclette,0.1
138,Mode de transport (%) - Voiture privée,0.8
138,Mode de transport (%) - Bus,1.2
138,Mode de transport (%) - Taxi,0.6
138,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
138,Mode de transport (%) - Train,0.0
138,Mode de transport (%) - Tram,0.0
138,Mode de transport (%) - Transport informel,0.7
138,Mode de transport (%) - Animaux,0.6
138,Mode de transport (%) - Autre,0.2
138,Mode de transport (%) - Ne se déplace pas,17.6
139,Population sédentaire active occupée (15+),2398.0
139,Mode de transport (%) - À pieds,68.9
139,Mode de transport (%) - Motocycle/ Bicyclette,0.4
139,Mode de transport (%) - Voiture privée,2.1
139,Mode de transport (%) - Bus,1.1
139,Mode de transport (%) - Taxi,1.5
139,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
139,Mode de transport (%) - Train,0.0
139,Mode de transport (%) - Tram,0.0
139,Mode de transport (%) - Transport informel,10.9
139,Mode de transport (%) - Animaux,7.0
139,Mode de transport (%) - Autre,0.1
139,Mode de transport (%) - Ne se déplace pas,6.7
140,Population sédentaire active occupée (15+),2200.0
140,Mode de transport (%) - À pieds,80.7
140,Mode de transport (%) - Motocycle/ Bicyclette,0.8
140,Mode de transport (%) - Voiture privée,4.5
140,Mode de transport (%) - Bus,1.1
140,Mode de transport (%) - Taxi,1.7
140,Mode de transport (%) - Transport de l'employeur / Etablissement,1.8
140,Mode de transport (%) - Train,0.0
140,Mode de transport (%) - Tram,0.0
140,Mode de transport (%) - Transport informel,2.9
140,Mode de transport (%) - Animaux,3.5
140,Mode de transport (%) - Autre,0.2
140,Mode de transport (%) - Ne se déplace pas,2.8
141,Population sédentaire active occupée (15+),3739.0
141,Mode de transport (%) - À pieds,81.1
141,Mode de transport (%) - Motocycle/ Bicyclette,0.0
141,Mode de transport (%) - Voiture privée,2.3
141,Mode de transport (%) - Bus,2.1
141,Mode de transport (%) - Taxi,0.1
141,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
141,Mode de transport (%) - Train,0.0
141,Mode de transport (%) - Tram,0.0
141,Mode de transport (%) - Transport informel,2.0
141,Mode de transport (%) - Animaux,1.1
141,Mode de transport (%) - Autre,0.0
141,Mode de transport (%) - Ne se déplace pas,9.9
142,Population sédentaire active occupée (15+),4358.0
142,Mode de transport (%) - À pieds,79.1
142,Mode de transport (%) - Motocycle/ Bicyclette,0.1
142,Mode de transport (%) - Voiture privée,3.5
142,Mode de transport (%) - Bus,0.0
142,Mode de transport (%) - Taxi,2.7
142,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
142,Mode de transport (%) - Train,0.0
142,Mode de transport (%) - Tram,0.0
142,Mode de transport (%) - Transport informel,3.9
142,Mode de transport (%) - Animaux,1.7
142,Mode de transport (%) - Autre,0.4
142,Mode de transport (%) - Ne se déplace pas,7.9
143,Population sédentaire active occupée (15+),3630.0
143,Mode de transport (%) - À pieds,81.5
143,Mode de transport (%) - Motocycle/ Bicyclette,0.6
143,Mode de transport (%) - Voiture privée,0.4
143,Mode de transport (%) - Bus,0.7
143,Mode de transport (%) - Taxi,1.6
143,Mode de transport (%) - Transport de l'employeur / Etablissement,0.5
143,Mode de transport (%) - Train,0.0
143,Mode de transport (%) - Tram,0.0
143,Mode de transport (%) - Transport informel,4.2
143,Mode de transport (%) - Animaux,6.2
143,Mode de transport (%) - Autre,0.6
143,Mode de transport (%) - Ne se déplace pas,3.7
144,Population sédentaire active occupée (15+),2819.0
144,Mode de transport (%) - À pieds,65.3
144,Mode de transport (%) - Motocycle/ Bicyclette,0.7
144,Mode de transport (%) - Voiture privée,5.9
144,Mode de transport (%) - Bus,0.2
144,Mode de transport (%) - Taxi,0.9
144,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
144,Mode de transport (%) - Train,0.0
144,Mode de transport (%) - Tram,0.0
144,Mode de transport (%) - Transport informel,9.2
144,Mode de transport (%) - Animaux,9.7
144,Mode de transport (%) - Autre,0.0
144,Mode de transport (%) - Ne se déplace pas,6.6
145,Population sédentaire active occupée (15+),2773.0
145,Mode de transport (%) - À pieds,63.3
145,Mode de transport (%) - Motocycle/ Bicyclette,0.5
145,Mode de transport (%) - Voiture privée,1.9
145,Mode de transport (%) - Bus,1.5
145,Mode de transport (%) - Taxi,1.0
145,Mode de transport (%) - Transport de l'employeur / Etablissement,0.2
145,Mode de transport (%) - Train,0.0
145,Mode de transport (%) - Tram,0.0
145,Mode de transport (%) - Transport informel,5.1
145,Mode de transport (%) - Animaux,21.4
145,Mode de transport (%) - Autre,0.5
145,Mode de transport (%) - Ne se déplace pas,4.7
146,Population sédentaire active occupée (15+),3503.0
146,Mode de transport (%) - À pieds,61.2
146,Mode de transport (%) - Motocycle/ Bicyclette,0.1
146,Mode de transport (%) - Voiture privée,2.1
146,Mode de transport (%) - Bus,0.0
146,Mode de transport (%) - Taxi,0.3
146,Mode de transport (%) - Transport de l'employeur / Etablissement,1.5
146,Mode de transport (%) - Train,0.0
146,Mode de transport (%) - Tram,0.0
146,Mode de transport (%) - Transport informel,3.4
146,Mode de transport (%) - Animaux,25.4
146,Mode de transport (%) - Autre,0.1
146,Mode de transport (%) - Ne se déplace pas,5.9
147,Population sédentaire active occupée (15+),4259.0
147,Mode de transport (%) - À pieds,71.4
147,Mode de transport (%) - Motocycle/ Bicyclette,0.1
147,Mode de transport (%) - Voiture privée,0.5
147,Mode de transport (%) - Bus,0.2
147,Mode de transport (%) - Taxi,0.7
147,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1
147,Mode de transport (%) - Train,0.0
147,Mode de transport (%) - Tram,0.0
147,Mode de transport (%) - Transport informel,2.2
147,Mode de transport (%) - Animaux,19.5
147,Mode de transport (%) - Autre,0.2
147,Mode de transport (%) - Ne se déplace pas,4.0
148,Population sédentaire active occupée (15+),7864.0
148,Mode de transport (%) - À pieds,82.8
148,Mode de transport (%) - Motocycle/ Bicyclette,0.4
148,Mode de transport (%) - Voiture privée,3.6
148,Mode de transport (%) - Bus,0.4
148,Mode de transport (%) - Taxi,2.2
148,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
148,Mode de transport (%) - Train,0.0
148,Mode de transport (%) - Tram,0.0
148,Mode de transport (%) - Transport informel,5.3
148,Mode de transport (%) - Animaux,0.8
148,Mode de transport (%) - Autre,0.1
148,Mode de transport (%) - Ne se déplace pas,3.3
149,Population sédentaire active occupée (15+),2475.0
149,Mode de transport (%) - À pieds,89.6
149,Mode de transport (%) - Motocycle/ Bicyclette,0.2
149,Mode de transport (%) - Voiture privée,1.3
149,Mode de transport (%) - Bus,0.1
149,Mode de transport (%) - Taxi,0.3
149,Mode de transport (%) - Transport de l'employeur / Etablissement,0.4
149,Mode de transport (%) - Train,0.0
149,Mode de transport (%) - Tram,0.0
149,Mode de transport (%) - Transport informel,0.7
149,Mode de transport (%) - Animaux,0.2
149,Mode de transport (%) - Autre,0.1
149,Mode de transport (%) - Ne se déplace pas,7.2
150,Population sédentaire active occupée (15+),3682.0
150,Mode de transport (%) - À pieds,81.3
150,Mode de transport (%) - Motocycle/ Bicyclette,0.1
150,Mode de transport (%) - Voiture privée,1.7
150,Mode de transport (%) - Bus,1.5
150,Mode de transport (%) - Taxi,1.2
150,Mode de transport (%) - Transport de l'employeur / Etablissement,0.4
150,Mode de transport (%) - Train,0.0
150,Mode de transport (%) - Tram,0.0
150,Mode de transport (%) - Transport informel,5.7
150,Mode de transport (%) - Animaux,5.1
150,Mode de transport (%) - Autre,0.0
150,Mode de transport (%) - Ne se déplace pas,3.1
151,Population sédentaire active occupée (15+),1726.0
151,Mode de transport (%) - À pieds,83.1
151,Mode de transport (%) - Motocycle/ Bicyclette,0.3
151,Mode de transport (%) - Voiture privée,1.9
151,Mode de transport (%) - Bus,0.6
151,Mode de transport (%) - Taxi,0.2
151,Mode de transport (%) - Transport de l'employeur / Etablissement,0.8
151,Mode de transport (%) - Train,0.0
151,Mode de transport (%) - Tram,0.0
151,Mode de transport (%) - Transport informel,1.2
151,Mode de transport (%) - Animaux,3.8
151,Mode de transport (%) - Autre,0.1
151,Mode de transport (%) - Ne se déplace pas,8.1
152,Population sédentaire active occupée (15+),1701.0
152,Mode de transport (%) - À pieds,72.5
152,Mode de transport (%) - Motocycle/ Bicyclette,0.4
152,Mode de transport (%) - Voiture privée,2.5
152,Mode de transport (%) - Bus,0.8
152,Mode de transport (%) - Taxi,0.8
152,Mode de transport (%) - Transport de l'employeur / Etablissement,2.5
152,Mode de transport (%) - Train,0.0
152,Mode de transport (%) - Tram,0.0
152,Mode de transport (%) - Transport informel,1.7
152,Mode de transport (%) - Animaux,17.1
152,Mode de transport (%) - Autre,0.1
152,Mode de transport (%) - Ne se déplace pas,1.7
153,Population sédentaire active occupée (15+),3625.0
153,Mode de transport (%) - À pieds,84.7
153,Mode de transport (%) - Motocycle/ Bicyclette,1.0
153,Mode de transport (%) - Voiture privée,2.0
153,Mode de transport (%) - Bus,0.4
153,Mode de transport (%) - Taxi,3.7
153,Mode de transport (%) - Transport de l'employeur / Etablissement,0.3
153,Mode de transport (%) - Train,0.0
153,Mode de transport (%) - Tram,0.0
153,Mode de transport (%) - Transport informel,2.3
153,Mode de transport (%) - Animaux,0.4
153,Mode de transport (%) - Autre,0.1
153,Mode de transport (%) - Ne se déplace pas,5.1
154,Population sédentaire active occupée (15+),1915.0
154,Mode de transport (%) - À pieds,63.2
154,Mode de transport (%) - Motocycle/ Bicyclette,1.0
154,Mode de transport (%) - Voiture privée,2.3
154,Mode de transport (%) - Bus,0.2
154,Mode de transport (%) - Taxi,2.4
154,Mode de transport (%) - Transport de l'employeur / Etablissement,1.9
154,Mode de transport (%) - Train,0.0
154,Mode de transport (%) - Tram,0.0
154,Mode de transport (%) - Transport informel,2.0
154,Mode de transport (%) - Animaux,6.6
154,Mode de transport (%) - Autre,0.1
154,Mode de transport (%) - Ne se déplace pas,20.3
155,Population sédentaire active occupée (15+),1806.0
155,Mode de transport (%) - À pieds,77.1
155,Mode de transport (%) - Motocycle/ Bicyclette,0.7
155,Mode de transport (%) - Voiture privée,3.9
155,Mode de transport (%) - Bus,1.1
155,Mode de transport (%) - Taxi,1.9
155,Mode de transport (%) - Transport de l'employeur / Etablissement,1.2
155,Mode de transport (%) - Train,0.0
155,Mode de transport (%) - Tram,0.0
155,Mode de transport (%) - Transport informel,5.3
155,Mode de transport (%) - Animaux,6.6
155,Mode de transport (%) - Autre,0.0
155,Mode de transport (%) - Ne se déplace pas,2.2
156,Population sédentaire active occupée (15+),5302.0
156,Mode de transport (%) - À pieds,70.4
156,Mode de transport (%) - Motocycle/ Bicyclette,0.1
156,Mode de transport (%) - Voiture privée,0.8
156,Mode de transport (%) - Bus,1.0
156,Mode de transport (%) - Taxi,0.8
156,Mode de transport (%) - Transport de l'employeur / Etablissement,0.5
156,Mode de transport (%) - Train,0.0
156,Mode de transport (%) - Tram,0.0
156,Mode de transport (%) - Transport informel,3.7
156,Mode de transport (%) - Animaux,4.9
156,Mode de transport (%) - Autre,0.3
156,Mode de transport (%) - Ne se déplace pas,17.4
157,Population sédentaire active occupée (15+),4067.0
157,Mode de transport (%) - À pieds,49.3
157,Mode de transport (%) - Motocycle/ Bicyclette,0.0
157,Mode de transport (%) - Voiture privée,0.3
157,Mode de transport (%) - Bus,0.1
157,Mode de transport (%) - Taxi,0.1
157,Mode de transport (%) - Transport de l'employeur / Etablissement,0.9
157,Mode de transport (%) - Train,0.0
157,Mode de transport (%) - Tram,0.0
157,Mode de transport (%) - Transport informel,17.0
157,Mode de transport (%) - Animaux,11.5
157,Mode de transport (%) - Autre,0.3
157,Mode de transport (%) - Ne se déplace pas,20.4
158,Population sédentaire active occupée (15+),4402.0
158,Mode de transport (%) - À pieds,67.8
158,Mode de transport (%) - Motocycle/ Bicyclette,2.0
158,Mode de transport (%) - Voiture privée,1.9
158,Mode de transport (%) - Bus,1.9
158,Mode de transport (%) - Taxi,8.9
158,Mode de transport (%) - Transport de l'employeur / Etablissement,0.6
158,Mode de transport (%) - Train,0.0
158,Mode de transport (%) - Tram,0.0
158,Mode de transport (%) - Transport informel,3.7
158,Mode de transport (%) - Animaux,0.5
158,Mode de transport (%) - Autre,0.0
158,Mode de transport (%) - Ne se déplace pas,12.7
159,Population sédentaire active occupée (15+),2498.0
159,Mode de transport (%) - À pieds,41.0
159,Mode de transport (%) - Motocycle/ Bicyclette,4.2
159,Mode de transport (%) - Voiture privée,4.6
159,Mode de transport (%) - Bus,0.5
159,Mode de transport (%) - Taxi,3.1
159,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
159,Mode de transport (%) - Train,0.0
159,Mode de transport (%) - Tram,0.0
159,Mode de transport (%) - Transport informel,4.9
159,Mode de transport (%) - Animaux,0.4
159,Mode de transport (%) - Autre,0.2
159,Mode de transport (%) - Ne se déplace pas,39.8
160,Population sédentaire active occupée (15+),2815.0
160,Mode de transport (%) - À pieds,51.1
160,Mode de transport (%) - Motocycle/ Bicyclette,7.0
160,Mode de transport (%) - Voiture privée,3.4
160,Mode de transport (%) - Bus,1.4
160,Mode de transport (%) - Taxi,11.3
160,Mode de transport (%) - Transport de l'employeur / Etablissement,0.5
160,Mode de transport (%) - Train,0.0
160,Mode de transport (%) - Tram,0.0
160,Mode de transport (%) - Transport informel,5.2
160,Mode de transport (%) - Animaux,0.4
160,Mode de transport (%) - Autre,0.2
160,Mode de transport (%) - Ne se déplace pas,19.5
161,Population sédentaire active occupée (15+),1618.0
161,Mode de transport (%) - À pieds,80.6
161,Mode de transport (%) - Motocycle/ Bicyclette,3.9
161,Mode de transport (%) - Voiture privée,1.2
161,Mode de transport (%) - Bus,0.8
161,Mode de transport (%) - Taxi,1.4
161,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1
161,Mode de transport (%) - Train,0.1
161,Mode de transport (%) - Tram,0.0
161,Mode de transport (%) - Transport informel,1.6
161,Mode de transport (%) - Animaux,1.1
161,Mode de transport (%) - Autre,0.4
161,Mode de transport (%) - Ne se déplace pas,7.9
162,Population sédentaire active occupée (15+),2617.0
162,Mode de transport (%) - À pieds,61.6
162,Mode de transport (%) - Motocycle/ Bicyclette,0.6
162,Mode de transport (%) - Voiture privée,0.8
162,Mode de transport (%) - Bus,0.5
162,Mode de transport (%) - Taxi,0.5
162,Mode de transport (%) - Transport de l'employeur / Etablissement,0.2
162,Mode de transport (%) - Train,0.0
162,Mode de transport (%) - Tram,0.0
162,Mode de transport (%) - Transport informel,2.6
162,Mode de transport (%) - Animaux,1.3
162,Mode de transport (%) - Autre,0.0
162,Mode de transport (%) - Ne se déplace pas,31.9
163,Population sédentaire active occupée (15+),13235.0
163,Mode de transport (%) - À pieds,64.7
163,Mode de transport (%) - Motocycle/ Bicyclette,1.7
163,Mode de transport (%) - Voiture privée,12.3
163,Mode de transport (%) - Bus,1.7
163,Mode de transport (%) - Taxi,8.6
163,Mode de transport (%) - Transport de l'employeur / Etablissement,4.2
163,Mode de transport (%) - Train,0.1
163,Mode de transport (%) - Tram,0.0
163,Mode de transport (%) - Transport informel,1.2
163,Mode de transport (%) - Animaux,0.2
163,Mode de transport (%) - Autre,0.9
163,Mode de transport (%) - Ne se déplace pas,4.6
164,Population sédentaire active occupée (15+),1230.0
164,Mode de transport (%) - À pieds,57.4
164,Mode de transport (%) - Motocycle/ Bicyclette,0.5
164,Mode de transport (%) - Voiture privée,1.6
164,Mode de transport (%) - Bus,4.7
164,Mode de transport (%) - Taxi,4.5
164,Mode de transport (%) - Transport de l'employeur / Etablissement,6.3
164,Mode de transport (%) - Train,0.0
164,Mode de transport (%) - Tram,0.0
164,Mode de transport (%) - Transport informel,4.1
164,Mode de transport (%) - Animaux,15.7
164,Mode de transport (%) - Autre,0.5
164,Mode de transport (%) - Ne se déplace pas,4.7
165,Population sédentaire active occupée (15+),2628.0
165,Mode de transport (%) - À pieds,41.0
165,Mode de transport (%) - Motocycle/ Bicyclette,1.8
165,Mode de transport (%) - Voiture privée,2.5
165,Mode de transport (%) - Bus,5.7
165,Mode de transport (%) - Taxi,6.3
165,Mode de transport (%) - Transport de l'employeur / Etablissement,5.8
165,Mode de transport (%) - Train,0.0
165,Mode de transport (%) - Tram,0.0
165,Mode de transport (%) - Transport informel,6.5
165,Mode de transport (%) - Animaux,13.4
165,Mode de transport (%) - Autre,0.0
165,Mode de transport (%) - Ne se déplace pas,16.8
