etablissement_id,nom_etablissement,adresse,commune,province,region,type_etablissement,fk_territoire,commune_norm,territoire_id_commune
1089,COLLEGE ABOU OUBAIDA BNOU AL JARRAH,COMMUN SEDINA,Saddina,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,saddina,59
1090,COLLEGE IBN LYASSAMINE,CR SOUK KDIM,Souk Kdim,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,souk kdim,54
1091,COLLEGE ABDELLAH GUENNOUN,COMMUN SAHTRYINE,Sahtryine,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,sahtryine,60
1092,COLLEGE ABOU AL ALAE AL MAARRI,RENFE C AL HAMRA,Al Hamra,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,al hamra,64
1093,COLLEGE ALMOKAOUAMA,CR AL OUAD KHAZANE LOW,Al Oued,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,al oued,65
1094,COLLEGE ALI IBN ABI TALIB,COMMUNE AZLA AZLA,Azla,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,azla,69
1095,COLLEGE ABBAS MESSAADI,commune bni leit,Bni Leit,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,bni leit,63
1096,COLLEGE IBN MAJA,DOKAR CRBNI SAID,Bni Said,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,bni said,71
1097,COLLEGE ASSAYIDA AL HORRA,CENTRE COMMUNE BEN KARRICH,Dar Bni Karrich,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,dar bni karrich,67
1098,COLLEGE AMHAMED BENABOUD,COMMUNE OULAD ALI MANSOUR,Oulad Ali Mansour,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,oulad ali mansour,66
1099,COLLEGE MOULAY AHMED AL MENJRA,bouanan,Zaitoune,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,zaitoune,70
1100,college AZIZ BILAL,CR ZAOUIT SIDI KACEM,Zaouiat Sidi Kacem,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,zaouiat sidi kacem,72
1101,college ABOU BAKR ALKADIRI,CR ZINAT,Zinat,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,zinat,68
1102,LYCEE COLLEGIAL ALMOKHTAR SOUSSI,HAY ELBRARAK,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1103,LYCEE COLLEGIAL IBN ZAIDOUN,EL KHANDAQ IBRANE,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1104,LYCEE COLLEGIAL IMAM MALIK,hay haydra fnideq,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1105,LYCEE COLLEGIAL ABDELKRIM EL KHATTABI,HOUMAT LABRARK MUNICIPALITE FNIDEQ,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1106,LYCEE COLLEGIAL MOHAMED ZERKTOUNI ,AVENUE MOHAMMED 6  ROUTE RAS LOUTA FNIDQ,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1107,LYCEE COLLEGIAL IMAM AL AZAFI,COLLEGE IMAM ABI KACEM AZAFI BP 90  FNIDQ,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,fnideq,47
1108,LYCEE COLLEGIAL IBN AL HAYTAM,AV TETOUAN MARTIL,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1109,LYCEE COLLEGIAL MOULAY RACHID,martil,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1110,LYCÉE COLLÉGIAL RIAD MARTIL,Lot Riad Sofia,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1111,LYCEE COLLEGIAL IBN ROCHD,HAY AHRAIK,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1112,LYCEE COLLEGIAL IBN SINA,dv al massira al khadra N 147 ,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1113,LYCEE COLLEGIAL TAHA HOUSSINE,HAY AL QODS BP409,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,martil,48
1114,LYCEE COLLEGIAL AL JABAL,avenue ibno annafisse Commune MDIQ,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,m'diq,46
1115,LYCEE COLLEGIAL HOUMMANE EL FETOUAKI  ,HAY AIN CHOUFOU,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,m'diq,46
1116,LYCEE COLLEGIAL AL MASSIRA AL KHADRA,HAY BOUZAGHLAL,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,m'diq,46
1117,LYCEE COLLEGIAL IBN BATTOUTA,HAY RABAT  MDIQ,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,m'diq,46
1118,LYCEE COLLEGIAL ABDELKHALEK TORRES,Douar Frasou,Allyene,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,allyene,49
1119,LYCEE COLLEGIAL IBN TOUMERT,commune belyounech,Belyounech,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,collegial,m'diq fnideq,belyounech,50
1120,LYCEE AL KHOUZAMA,AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,al hoceima,99
1121,LYCEE MOULAY ALI CHRIF ,HAY MARMOUCHA AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,al hoceima,99
1122,LYCEE AL BADISSI ,AVENUE ANOUAL AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,al hoceima,99
1123,LYCEE IMAM MALIK ,AVENUE TAREK BNOU ZIYAD AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,al hoceima,99
1124,LYCEE AL KHAWARIZMI ,2EME QARTIER BNI BOUAYACH,Bni Bouayach,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni bouayach,100
1125,LYCEE IBNOU ROCHD ,AL HAY ALJADID BNI BOUAYACH,Bni Bouayach,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni bouayach,100
1126,LYCEE QUALIFIANT IBN HAZM,HAY ARRABIE IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,imzouren,101
1127,LYCEE IMZOUREN ,RUE AFGHANISTANE IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,imzouren,101
1128,LYCEE QUALIFIANT MOULAY ISMAIL,HAY ALMATAR ALKADIM IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,imzouren,101
1129,LYCEE TARGUIST QUALIFIANT,BD WALI AL AAHD BP156 TARGUIST,Targuist,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,targuist,102
1130,LYCEE ERRAZI ,MUNICIPALITE TARGUIST,Targuist,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,targuist,102
1131,LYCEE QUALIFIANT RIF,COMMUNE AJDIR,Ajdir,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,ajdir,103
1132,LYCEE BNI BOUFRAH,COMMUNE BNI BOUFRAH,Bni Boufrah,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni boufrah,104
1133,LYCEE QUALIFIANT MOUHA OU HAMMOU ZAYANI,mstassa,Bni Gmil,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni gmil,107
1134,LYCEE QUALIFIANT FATIMA AL FIHRIYA,commune Ait kamra,Ait Kamra,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,ait kamra,119
1135,LYCEE QUALIFIANT AIT YOUSSEF OU ALI,COMMUNE AIT YOUSSEF OU ALI,Ait Youssef Ou Ali,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,ait youssef ou ali,112
1136,LYCEE QUALIFIANT MOHAMMED AMEZIANE,CENTRE BeNI HADIFA,Bni Hadifa,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni hadifa,116
1137,LYCEE IMRABTEN,CENTRE TAMASSINTE  COMMUNE IMRABTEN,Imrabten,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,imrabten,114
1138,LYCEE QUALIFIANT ROUADI,COMMUNE ROUADI,Rouadi,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,rouadi,120
1139,LYCEE ALHADI TEYEB HAMOU,BNI AMMART,Bni Ammart,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni ammart,122
1140,LYCEE BNI BOUNSAR  ,CENTRE BNI BOUNSAR,Bni Bounsar,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni bounsar,126
1141,LYCEE QUALIFIANT 16 NOVEMBRE,commune sidi boutmim,Sidi Boutmim,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,sidi boutmim,123
1142,LYCEE QUALIFIANT TARIK AL WAHDA,ABDELGHAYA SOUAHAL,Abdelghaya Souahel,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,abdelghaya souahel,134
1143,LYCEE QUALIFIANT TABARRANTE,COMMUNE BNI BOUCHIBT ketama,Bni Bouchibet,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,bni bouchibet,132
1144,LYCEE AL FARABI,COMMUE ISSAGUEN,Issaguen,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,issaguen,131
1145,LYCEE QUALIFIANT KETAMA,centre ketama commune ketama,Ketama,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,ketama,129
1146,LYCEE QUALIFIANT TIZITCHINE,Commune My Ahmed Cherif Ketama,Moulay Ahmed Cherif,Al Hoceima,Tanger-Tetouan-Al Hoceima,qualifiant,al hoceima,moulay ahmed cherif,130
1147,LYCEE QUALIFIANT DHAR BEN AYAD,avenue sidi boujemaa CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,chefchaouen,135
1148,LYCEE TECHNIQUE AL KHAOUARIZMI,AV Maghreb al arabi CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,chefchaouen,135
1149,LYCEE QUALIFIANT AHMED IDRISSI,Quartier administratif AIN HAOUZI ,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,chefchaouen,135
1150,LYCEE QUALIFIANT PRINCE MOULAY RACHID,RUE MOHAMED ABDOU COMMUNE CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,chefchaouen,135
1151,LYCEE QUALIFIANT IMAM CHADLI,AVENUE HASSAN II COMMUNE CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,chefchaouen,135
1152,LYCEE QUALIFIANT ABDELKARIM AL KHATABI,Commune BAB BERRED CHEFCHAOUEN,Bab Berred,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bab berred,136
1153,LYCEE QUALIFIANT TAMOROT,CENTRE DE LA COMMUNE TAMOROT,Tamorot,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,tamorot,138
1154,LYCEE QUALIFIANT AL WAHDA AL IFRIQUIA,BAB TAZA COMMUNE BAB TAZA CHEFCHAOUEN,Bab Taza,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bab taza,148
1155,LYCEE QUALIFIANT BNI FAGHLOUM,BNI FAGHLOUM CENTRE COMMUNE BNI FAGHLOUM,Bni Faghloum,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bni faghloum,151
1156,LYCEE QUALIFIANT FIFI,COMMUNE FIFI ,Fifi,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,fifi,152
1157,LYCEE QUALIFIANT MOHAMED ABDERRAHMAN ZITANE,CENTRE LAGHDIR C LAGHDIR,Laghdir,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,laghdir,155
1158,LYCEE QUALIFIANT CHEIKH MOHAMED ASSEBANE,COMMUNE TANAKOUB CENTRE,Tanaqoub,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,tanaqoub,154
1159,LYCEE QUALIFIANT HAJ MOHAMED BEN HSAIN EL HADRI,BNI AHMEDCBNI AHMED CHERQIACHEFCHAOUEN,Bni Ahmed Cherqia,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bni ahmed cherqia,144
1160,LYCEE QUALIFIANT MANSOURA,CENTRE DE LA COMMUNE MANSOURA,Mansoura,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,mansoura,147
1161,LYCEE QUALIFIANT BAHR ABIAD MOUTAOUASSET,COMMUNE MALHA CENTRE,Oued Malha,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,oued malha,146
1162,LYCEE QUALIFIANT KHEMIS MDIAQ,CENTRE DE LA COMMUNE BNI SELMANE,Bni Selmane,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bni selmane,156
1163,LYCEE QUALIFIANT STEHA,COMMUNE STEHA,Steha,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,steha,159
1164,LYCEE QUALIFIANT KAA ASRAS,COMMUNE tizgan CHEFCHAOUEN,Tizgane,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,tizgane,160
1165,LYCEE QUALIFIANT AMTAR,CENTRE DE LA COMMUNE AMTAR,Amtar,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,amtar,139
1166,LYCEE QUALIFIANT MOHAMED ZERKTOUNI,COMMUNE BNI RZINE PROVINCE CHEFCHAOUEN,Bni Rzine,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bni rzine,142
1167,Lycée qualifiant Bni Smih,centre de la commune,Bni Smih,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,bni smih,143
1168,LYCEE QUALIFIANT MTIOUA,CENTRE DE LA COMMUNE  MTIOUA,M'tioua,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,m'tioua,140
1169,LYCEE QUALIFIANT KADI AYAD, JEBHA C MTIOUA ,M'tioua,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,m'tioua,140
1170,LYCEE QUALIFIANT OUAOUZGANE,CENTRE DE LA COMMUNE OUAOUZGANE,Ouaouzgane,Chefchaouen,Tanger-Tetouan-Al Hoceima,qualifiant,chefchaouen,ouaouzgane,141
1171,LYCEE QUALIFIANT KHMISS ANJRA,CENTRE COMMUNE ANJRA,Anjra,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,anjra,77
1172,LYCEE QUALIFIANT JOUAMAA,Hakama commune jouamaa,Jouamaa,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,jouamaa,76
1173,LYCEE QUALIFIANT TAGHRAMT,c taghramt province fahs anjra,Taghramt,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,taghramt,78
1174,LYCEE QUALIFIANT IBN ROCHD,Commune AL BAHRAOYINE,Al Bahraoyine,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,al bahraoyine,74
1175,LYCEE TECHNIQUE KSAR SGHIR,commune ksar sghir,Ksar Sghir,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,ksar sghir,75
1176,LYCEE QUALIFIANT KSAR SGHIR,FERSIOUA KSAR SGHIR,Ksar Sghir,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,ksar sghir,75
1177,LYCEE QUALIFIANT DAR SALAM,CENTRE DE COMMUNE RURALE MELLOUSSA ,Malloussa,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,qualifiant,fahs anjra,malloussa,73
1178,LYCEE QUALIFIANT ELMANSSOUR EDDAHBI,AVENUE MANSOUR EDDAHBI COMMUNE KSAR KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1179,LYCEE QUALIFIANT AL MOHAMMADIA,AVENUE ROUTE DE TATOFT ,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1180,LYCEE QUALIFIANT OUED EL MAKHAZINE,ROUTE DE TATOFT COMMUNE KSAR EL KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1181,LYCEE QUALIFIANT AHMED ERRACHIDI,HAY ESSALAM ,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1182,LYCEE QUALIFIANT OMAR IBNOU ALKHATTAB,KSAR KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1183,LYCEE QUALIFIANT AHMED EJBARI,QUARTIER OULAD HMAID KSAR KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1184,LYCEE QUALIFIANT ABDELKADER NAKHCHA,QUARTIER OROBA RUE 8,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,ksar el kebir,80
1185,LYCEE QUALIFIANT TECHNIQUE,LOTISSEMENT ALMAGHREB ALJADID,Larache,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,larache,81
1186,LYCEE QUALIFIANT IBNOU BATOUTA,LOTISSEMENT CHAABANE2  LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,larache,81
1187,LYCEE QUALIFIANT ABDELALI BEN CHEKROUN,HAY EL JADID COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,larache,81
1188,LYCEE QUALIFIANT MAA LAAYNINE,AVENUe OMAR IBN ABDELAZIZ COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,larache,81
1189,LYCEE QUALIFIANT MOULAY MOHAMED BEN ABDALLAH,AVENUe omar bno abdraziz  COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,larache,81
1190,LYCEE QUALIFIANT ALLAL ELFASSI,LAAOUAMRA CENTRE COMMUNE LAAOUAMRA,Laouamra,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,laouamra,82
1191,LYCEE QUALIFIANT ABDELMALEK ESSAADI,commune rurale oulad ouchih,Oulad Ouchih,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,oulad ouchih,96
1192,LYCEE QUALIFIANT RAISSANA,CENTRE COMMUNAL RAISSANA CHAMALIA,Rissana Chamalia,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,rissana chamalia,94
1193,LYCEE QUALIFIANT LIXUS,SAHEL CENTRE,Sahel,Larache,Tanger-Tetouan-Al Hoceima,qualifiant,larache,sahel,93
1194,LYCEE QUALIFIANT IBN YASSINE,hay kachryine avenue mly ismail,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,ouezzane,163
1195,LYCEE QUALIFIANT IBNZOHR,AV BIR ANZARANE QU HADDADINE COMMUNE  OUAZZANE,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,ouezzane,163
1196, LYCEE QUALIFIANT MOULAY ABDELLAH CHRIF,AV MOHAMED V  COMMUNE OUEZZANE,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,ouezzane,163
1197,LYCEE QUALIFIANT AL KORTOBI,ROUTE CHEFCHAOUEN COMMUNE OUEZZANE,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,ouezzane,163
1198,LYCEE QUALIFIANT MOUAD BNOU JABAL,AIN DORRIJ CENTRE  COMMUNE LAMJAARA,Lamjaara,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,lamjaara,171
1199,LYCEE QUALIFIANT MASMOUDA,masmouda,Masmouda,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,masmouda,165
1200,LYCEE QUALIFIANT IBN SINA,C SIDI AHMED CHERIF,Sidi Ahmed Cherif,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,sidi ahmed cherif,172
1201,LYCEE QUALIFIANT SIDI BOUSBER,sidi bousber,Sidi Bousber,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,sidi bousber,173
1202,LYCEE QUALIFIANT 3 MARS,CENTRE SIDI REDOUANE,Sidi Redouane,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,sidi redouane,166
1203,LYCEE QUALIFIANT OMAR EL KHIYAM,CENTRE TAROUAL,Teroual,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,teroual,168
1204,lycée qualifiant AL KHWARIZMI,COMMUNE ZGHIRA,Zghira,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,zghira,169
1205,LYCEE QUALIFIANT AIN BEIDA,COMMUNE AIN BEIDA,Ain Beida,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,ain beida,177
1206, LYCEE QUALIFIANT IBN ROUCHD,centre Asjen province ouezzane,Asjen,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,asjen,175
1207,LYCEE QUALIFIANT ALLAL AL FASSI,BRIKCHA Cr BRIKCHA ouzzane,Brikcha,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,brikcha,174
1208,Lycée qualifiant Driss Benzekri,moqurissat,Moqrisset,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,moqrissat,176
1209,LYCEE QUALIFIANT KALAAT BOUQORRA,centre commune kalaat bouqorra,Kalaat Bouqorra,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,kalaat bouqorra,178
1210, LYCEE QUALIFIANT MOHAMED V ,commune zoumi province ouazzane ,Zoumi,Ouezzane,Tanger-Tetouan-Al Hoceima,qualifiant,ouezzane,zoumi,179
1211,LYCEE QUALIFIANT OUED EDDAHAB,AVENUE HASSAN II MUNICIPALITE ASSILAH,Assilah,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,assilah,35
1212,LYCEE QUALIFIANT ALLAL EL FASSI,AVENUE MOULAY ALI CHERIF COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1213,LYCEE QUALIFIANT ABDELLAH CHEFCHAOUNI,ROUTE AOUAMA  COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1214,LYCEE QUALIFIANT SIDI IDRISS,Sidi Idriss bni touzin,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1215,LYCEE QUALIFIANT IMAM EL GHAZALI,Route Aouama RUE ASSOUAN ,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1216,LYCEE QUALIFIANT KHAOUARIZMI,Lotissement alkhayre 1 bendibane bir chifa bp 8027,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1217,LYCEE QUALIFIANT MOHAMMED LAFKIH REGRAGUI,aouama charqia commune beni makada,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1218,LYCEE QUALIFIANT ELBASSATINE,Harrarine  Commune bni Makada,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1219,LYCEE QUALIFIANT BIR ANZARANE,ZEMMOURI 1,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1220,LYCEE QUALIFIANT EL MORABITINE,DHAR KANFOUD,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,bni makada,182
1221,LYCEE QUALIFIANT IBN ZOHR,TANJAH BALIA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,mghogha,180
1222,LYCEE QUALIFIANT MOULAY ALI CHRIF,MGHOGHA KEBIRA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,mghogha,180
1223,LYCEE QUALIFIANT ABDELMOUMEN EL MOUAHIDI,Rue tetouan Hay amal3,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,mghogha,180
1224,LYCEE QUALIFIANT ROI FAHD IBN ABDELLAZIZ,COLLINE CHARF COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,mghogha,180
1225,LYCEE QUALIFIANT MOHAMED BEN ABDELKRIM KHATTABI,BD MOULAY ABDELAZIZ COMMUNE CHARF SOUANI,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,souani,181
1226,LYCEE QUALIFIANT ABDELKHALEK TORRES,RUE ZOUBAIR IBN AOUAM BP609 COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,souani,181
1227,LYCEE QUALIFIANT IBN EL KHATIB,RUE DOCTEUR FARAJ COMMUNE souani,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,souani,181
1228,LYCEE QUALIFIANT ABI EL ABBAS SEBTI,CITE IBN BATOTA BP3119 COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,souani,181
1229,LYCEE QUALIFIANT ABI BAKR ERRAZI,Avenue abderrahman el youssfi commune charf souani,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,qualifiant,tanger assilah,souani,181
