territoire_id,indicateur,valeur,indicateur_id
59,Population sédentaire active occupée (15+),1797.0,500
59,Mode de transport (%) - À pieds,51.4,501
59,Mode de transport (%) - Motocycle/ Bicyclette,3.7,502
59,Mode de transport (%) - Voiture privée,3.1,503
59,Mode de transport (%) - Bus,11.5,504
59,Mode de transport (%) - Taxi,5.1,505
59,Mode de transport (%) - Transport de l'employeur / Etablissement,10.1,506
59,Mode de transport (%) - Train,0.1,507
59,Mode de transport (%) - Tram,0.0,508
59,Mode de transport (%) - Transport informel,4.8,509
59,Mode de transport (%) - Animaux,0.2,510
59,Mode de transport (%) - Autre,0.4,511
59,Mode de transport (%) - Ne se déplace pas,9.5,512
60,Population sédentaire active occupée (15+),2596.0,500
60,Mode de transport (%) - À pieds,67.0,501
60,Mode de transport (%) - Motocycle/ Bicyclette,1.1,502
60,Mode de transport (%) - Voiture privée,1.9,503
60,Mode de transport (%) - Bus,7.1,504
60,Mode de transport (%) - Taxi,4.2,505
60,Mode de transport (%) - Transport de l'employeur / Etablissement,2.8,506
60,Mode de transport (%) - Train,0.0,507
60,Mode de transport (%) - Tram,0.0,508
60,Mode de transport (%) - Transport informel,3.6,509
60,Mode de transport (%) - Animaux,9.3,510
60,Mode de transport (%) - Autre,0.2,511
60,Mode de transport (%) - Ne se déplace pas,2.6,512
61,Population sédentaire active occupée (15+),1796.0,500
61,Mode de transport (%) - À pieds,68.0,501
61,Mode de transport (%) - Motocycle/ Bicyclette,0.1,502
61,Mode de transport (%) - Voiture privée,0.4,503
61,Mode de transport (%) - Bus,0.0,504
61,Mode de transport (%) - Taxi,2.4,505
61,Mode de transport (%) - Transport de l'employeur / Etablissement,0.5,506
61,Mode de transport (%) - Train,0.0,507
61,Mode de transport (%) - Tram,0.0,508
61,Mode de transport (%) - Transport informel,2.3,509
61,Mode de transport (%) - Animaux,1.3,510
61,Mode de transport (%) - Autre,0.1,511
61,Mode de transport (%) - Ne se déplace pas,24.8,512
62,Population sédentaire active occupée (15+),2122.0,500
62,Mode de transport (%) - À pieds,56.9,501
62,Mode de transport (%) - Motocycle/ Bicyclette,0.2,502
62,Mode de transport (%) - Voiture privée,1.8,503
62,Mode de transport (%) - Bus,0.2,504
62,Mode de transport (%) - Taxi,2.6,505
62,Mode de transport (%) - Transport de l'employeur / Etablissement,2.6,506
62,Mode de transport (%) - Train,0.1,507
62,Mode de transport (%) - Tram,0.0,508
62,Mode de transport (%) - Transport informel,1.1,509
62,Mode de transport (%) - Animaux,10.1,510
62,Mode de transport (%) - Autre,0.0,511
62,Mode de transport (%) - Ne se déplace pas,24.3,512
63,Population sédentaire active occupée (15+),2545.0,500
63,Mode de transport (%) - À pieds,93.3,501
63,Mode de transport (%) - Motocycle/ Bicyclette,0.0,502
63,Mode de transport (%) - Voiture privée,0.2,503
63,Mode de transport (%) - Bus,0.7,504
63,Mode de transport (%) - Taxi,0.2,505
63,Mode de transport (%) - Transport de l'employeur / Etablissement,0.7,506
63,Mode de transport (%) - Train,0.0,507
63,Mode de transport (%) - Tram,0.0,508
63,Mode de transport (%) - Transport informel,1.6,509
63,Mode de transport (%) - Animaux,2.3,510
63,Mode de transport (%) - Autre,0.0,511
63,Mode de transport (%) - Ne se déplace pas,0.9,512
64,Population sédentaire active occupée (15+),4928.0,500
64,Mode de transport (%) - À pieds,75.6,501
64,Mode de transport (%) - Motocycle/ Bicyclette,0.0,502
64,Mode de transport (%) - Voiture privée,1.5,503
64,Mode de transport (%) - Bus,10.4,504
64,Mode de transport (%) - Taxi,1.1,505
64,Mode de transport (%) - Transport de l'employeur / Etablissement,2.3,506
64,Mode de transport (%) - Train,0.0,507
